     2.000      1.000      3.000      2.000      2.000      1.000      3.000      3.000      2.000      2.000      4.000      5.000      2.000      5.000      3.000      4.000      3.000      5.000      4.000      5.000      3.000      3.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      5.000      1.000      4.000      3.000      5.000      5.000      5.000      5.000      5.000      4.000      2.000      1.000      1.000      3.000      2.000      1.000      2.000      4.000      4.000      4.000      4.000      4.000 12671     -1.315      0.383     -0.155      0.424      0.290      0.331      0.750      0.457      0.668      0.320     -1.090      0.305     -0.044      0.492
     2.000      4.000      3.000      4.000      4.000      5.000      5.000      3.000      5.000      5.000      4.000      3.000      5.000      2.000      2.000      1.000      3.000      2.000      4.000      4.000      3.000      3.000      4.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      4.000      4.000      3.000      2.000      3.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000 13023      1.040      0.383      0.616      0.424     -1.110      0.331      0.823      0.457     -0.352      0.320      1.746      0.305      1.389      0.492
     3.000      4.000      2.000      2.000      2.000      3.000      2.000      4.000      3.000      3.000      3.000      2.000      2.000      5.000      4.000      3.000      3.000      3.000      4.000      4.000      3.000      4.000      3.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      3.000      3.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000 13042     -0.788      0.383     -0.192      0.424     -0.277      0.331     -0.623      0.457     -0.004      0.320     -0.751      0.305      0.342      0.492
     3.000      1.000      1.000      2.000      2.000      1.000      2.000      4.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      5.000      4.000      3.000      5.000      4.000      4.000      5.000      4.000      5.000      3.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      1.000      3.000      2.000      3.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000 13532     -1.231      0.383     -0.956      0.424      0.459      0.331      0.181      0.457      0.805      0.320     -0.756      0.305     -0.366      0.492
     4.000      3.000      1.000      2.000      4.000      3.000      3.000      3.000      2.000      1.000      3.000      4.000      2.000      3.000      4.000      3.000      4.000      4.000      4.000      2.000      3.000      4.000      4.000      5.000      2.000      3.000      3.000      2.000      3.000      4.000      3.000      4.000      2.000      3.000      4.000      3.000      4.000      5.000      3.000      2.000      3.000      4.000      3.000      3.000      2.000      4.000      3.000      1.000      3.000      1.000      2.000 13618     -0.568      0.383     -0.360      0.424     -0.696      0.331     -0.218      0.457     -0.637      0.320      0.063      0.305     -2.328      0.492
     2.000      2.000      2.000      2.000      5.000      4.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000      4.000      1.000      1.000      2.000      2.000      1.000      1.000      1.000      5.000      4.000      5.000      5.000      5.000 13763      0.037      0.383     -1.234      0.424      0.385      0.331      0.359      0.457      0.479      0.320     -1.398      0.305      0.738      0.492
     5.000      3.000      4.000      2.000      4.000      5.000      5.000      5.000      4.000      4.000      3.000      4.000      5.000      1.000      1.000      2.000      2.000      1.000      2.000      1.000      1.000      2.000      1.000      1.000      2.000      2.000      1.000      2.000      2.000      1.000      1.000      2.000      1.000      2.000      1.000      1.000      1.000      2.000      3.000      4.000      4.000      5.000      5.000      4.000      4.000      3.000      2.000      1.000      3.000      2.000      2.000 14086      0.324      0.383      1.468      0.424     -3.260      0.331     -2.615      0.457     -3.013      0.320      1.258      0.305     -1.920      0.492
     2.000      1.000      5.000      2.000      1.000      3.000      3.000      1.000      2.000      1.000      4.000      2.000      2.000      5.000      4.000      5.000      3.000      4.000      5.000      5.000      4.000      2.000      5.000      4.000      5.000      5.000      5.000      1.000      3.000      4.000      4.000      1.000      4.000      5.000      4.000      5.000      2.000      3.000      4.000      2.000      1.000      2.000      4.000      1.000      3.000      1.000      4.000      5.000      4.000      4.000      5.000 14230     -1.147      0.383     -1.025      0.424      0.555      0.331     -0.604      0.457      0.033      0.320     -0.747      0.305      0.443      0.492
     3.000      3.000      4.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      3.000      3.000      5.000      3.000      4.000      5.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      3.000      5.000      3.000      4.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 14961      1.202      0.383      0.761      0.424      0.704      0.331      1.017      0.457      0.533      0.320      1.755      0.305      1.006      0.492
     3.000      5.000      3.000      1.000      5.000      1.000      2.000      5.000      5.000      1.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      4.000      1.000      4.000      4.000      5.000      5.000      3.000      5.000      2.000      3.000      1.000      3.000      4.000      1.000      2.000      5.000      3.000      5.000      2.000      5.000 15110     -0.222      0.383      1.000      0.424      1.306      0.331      1.877      0.457      0.167      0.320     -0.966      0.305     -0.246      0.492
     1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      2.000      2.000      5.000      3.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000 15183      1.167      0.383     -0.343      0.424      1.271      0.331      0.494      0.457      1.705      0.320      1.683      0.305      0.489      0.492
