     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 15344     -0.183      0.138     -0.237      0.238     -0.824      0.160     -0.942      0.174     -0.811      0.201     -0.153      0.241     -1.005      0.206
     1.000      2.000      2.000      1.000      5.000      5.000      4.000      1.000      1.000      1.000      4.000      1.000      4.000      4.000      1.000      3.000      5.000      4.000      5.000      4.000      2.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      5.000      1.000      1.000      5.000      2.000      1.000      2.000      1.000      1.000      4.000      5.000      5.000      4.000      4.000 16022     -0.408      0.138     -0.713      0.238      0.157      0.160      0.291      0.174      0.151      0.201     -1.000      0.241      0.277      0.206
     2.000      5.000      5.000      5.000      5.000      3.000      3.000      5.000      5.000      3.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      5.000      4.000      4.000      4.000      2.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      4.000 16308      0.730      0.138      1.087      0.238      0.552      0.160      0.642      0.174      0.474      0.201      1.185      0.241      0.659      0.206
     2.000      1.000      2.000      1.000      2.000      2.000      1.000      2.000      1.000      2.000      1.000      1.000      1.000      4.000      5.000      5.000      4.000      3.000      4.000      5.000      5.000      5.000      3.000      4.000      4.000      2.000      5.000      3.000      4.000      5.000      3.000      5.000      3.000      5.000      5.000      4.000      5.000      4.000      5.000      2.000      1.000          *      2.000      2.000      1.000      1.000      5.000      5.000      4.000      4.000      5.000 16728     -1.053      0.139     -1.579      0.239      0.285      0.160      0.117      0.174      0.489      0.201     -1.409      0.253      0.304      0.206
     5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      5.000      5.000      3.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000 16730      1.067      0.138      1.611      0.238      0.607      0.160      0.877      0.174      0.798      0.201      1.480      0.241      0.973      0.206
     3.000      1.000      3.000      1.000      1.000      1.000      3.000      3.000      4.000      5.000      4.000      4.000      3.000      4.000      5.000      3.000      2.000      5.000      3.000      4.000      5.000      5.000      3.000      2.000      3.000      4.000      5.000      3.000      3.000      4.000      5.000      1.000      2.000      5.000      3.000      5.000      5.000      2.000      5.000      3.000      1.000      3.000      2.000      4.000      1.000      1.000      4.000      1.000      5.000      4.000      4.000 16765     -0.476      0.138     -0.383      0.238     -0.271      0.160     -0.381      0.174     -0.003      0.201     -0.859      0.241     -0.419      0.206
     1.000      4.000      2.000      4.000      5.000      3.000      3.000      3.000      1.000      4.000      3.000      2.000      3.000      2.000      3.000      3.000      4.000      3.000      3.000      1.000      2.000      2.000      5.000      5.000      2.000      3.000      2.000      3.000      1.000      3.000      2.000      2.000      3.000      3.000      5.000      3.000      3.000      3.000      2.000      4.000      4.000      2.000      4.000      4.000      4.000      3.000      1.000      3.000      5.000      1.000      4.000 17075     -0.033      0.138     -0.084      0.238     -1.013      0.160     -1.148      0.174     -0.948      0.201      0.320      0.241     -1.188      0.206
     5.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000      4.000      2.000      2.000 17145      0.726      0.138      1.098      0.238      0.267      0.160      0.374      0.174      0.314      0.201      1.248      0.241      0.179      0.206
     3.000      2.000      1.000      1.000      3.000      2.000      2.000      2.000      3.000      2.000      1.000      3.000      2.000      4.000      3.000      4.000      5.000      4.000      5.000      3.000      4.000      4.000      3.000      5.000      3.000      4.000      5.000      3.000      5.000      4.000      4.000      4.000      5.000      3.000      4.000      5.000      5.000      4.000      3.000      2.000      1.000      2.000      3.000      2.000      1.000      3.000      3.000      4.000      4.000      5.000      3.000 17216     -0.695      0.138     -0.983      0.238      0.071      0.160      0.019      0.174      0.203      0.201     -1.025      0.241     -0.064      0.206
     2.000      3.000      4.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      2.000      4.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      4.000 17732      0.592      0.138      0.831      0.238      0.633      0.160      0.635      0.174      0.539      0.201      1.149      0.241      0.760      0.206
     2.000      2.000      2.000      2.000      4.000      2.000      3.000      4.000      2.000      2.000      3.000      2.000      4.000      4.000      3.000      4.000      5.000      3.000      4.000      4.000      3.000      4.000      3.000      4.000      5.000      3.000      4.000      4.000      3.000      5.000      5.000      3.000      5.000      4.000      4.000      4.000      4.000      4.000      3.000      2.000      4.000      2.000      1.000      2.000      2.000      3.000      3.000      4.000      4.000      4.000      3.000 18057     -0.411      0.138     -0.502      0.238     -0.116      0.160     -0.110      0.174      0.045      0.201     -0.779      0.241     -0.214      0.206
     1.000      3.000      5.000      5.000      3.000      3.000      4.000      5.000      5.000      4.000      3.000      4.000      3.000      1.000      2.000      2.000      2.000      3.000      1.000      4.000      3.000      2.000      2.000      3.000      2.000      2.000      3.000      4.000      4.000      4.000      2.000      3.000      4.000      2.000      4.000      2.000      3.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      4.000      2.000      3.000      3.000      1.000      3.000 18368      0.320      0.138      0.673      0.238     -1.239      0.160     -1.172      0.174     -0.907      0.201      0.418      0.241     -1.358      0.206
