     4.000      2.000      3.000      1.000      4.000      4.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      2.000      3.000      4.000      4.000      3.000      3.000      2.000      5.000      1.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000 15183      0.519      0.359      0.315      0.350      0.862      0.344      0.856      0.467      0.982      0.337      1.201      0.278      0.566      0.456
     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 15344      0.093      0.359     -0.785      0.350     -1.105      0.344     -0.513      0.467     -1.182      0.337     -0.011      0.278     -0.933      0.456
     4.000      5.000      4.000      1.000      2.000      2.000      1.000      5.000      5.000      4.000      1.000      1.000      2.000      2.000      1.000      1.000      1.000      4.000      1.000      4.000      4.000      1.000      3.000      5.000      4.000      5.000      4.000      2.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      2.000      5.000      5.000      2.000      1.000      4.000      5.000      4.000      5.000      4.000      1.000      4.000      4.000      5.000      1.000      1.000      5.000      2.000      1.000      2.000      1.000      1.000      4.000      5.000      5.000      4.000      5.000      5.000      4.000      4.000 16022      0.470      0.359     -2.512      0.350      0.716      0.344      0.676      0.467      0.598      0.337     -1.472      0.278      0.741      0.456
     3.000      1.000      2.000      2.000      5.000      5.000      5.000      5.000      3.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      2.000      5.000      5.000      3.000      4.000      5.000      4.000      4.000      4.000      5.000      2.000      5.000      4.000      4.000      4.000      2.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      4.000 16308      0.788      0.359      1.622      0.350      0.468      0.344      0.175      0.467      0.400      0.337      0.794      0.278      1.223      0.456
     5.000      4.000      5.000      2.000      1.000      2.000      1.000      2.000      2.000      1.000      4.000      4.000      5.000      5.000      2.000      1.000      2.000      1.000      1.000      1.000      4.000      5.000      5.000      4.000      3.000      4.000      5.000      5.000      5.000      3.000      4.000      4.000      2.000      5.000      3.000      1.000      4.000      5.000      2.000      2.000      3.000      5.000      3.000      5.000      5.000      2.000      4.000      5.000      4.000      5.000      2.000      1.000          *      2.000      2.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000 16728     -1.838      0.359     -0.240      0.350      0.819      0.344     -1.088      0.468      0.872      0.337     -1.254      0.291      0.782      0.456
     3.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      5.000      5.000      3.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000 16730      1.257      0.359      1.977      0.350      0.065      0.344      1.144      0.467      1.104      0.337      1.454      0.278      0.639      0.456
     4.000      4.000      5.000      3.000      1.000      3.000      1.000      1.000      1.000      3.000      4.000      4.000      5.000      5.000      3.000      4.000      5.000      4.000      4.000      3.000      4.000      5.000      3.000      2.000      5.000      3.000      4.000      5.000      5.000      3.000      2.000      3.000      4.000      5.000      3.000      1.000      3.000      4.000      1.000      3.000      5.000      1.000      2.000      5.000      3.000      2.000      5.000      5.000      2.000      5.000      3.000      1.000      3.000      2.000      4.000      1.000      1.000      3.000      4.000      5.000      4.000      1.000      5.000      4.000      4.000 16765     -0.716      0.359      0.599      0.350     -0.642      0.344     -0.694      0.467      0.145      0.337     -1.111      0.278     -0.365      0.456
     4.000      3.000      2.000      1.000      4.000      2.000      4.000      5.000      3.000      3.000      1.000      4.000      3.000      4.000      3.000      1.000      4.000      3.000      2.000      3.000      2.000      3.000      3.000      4.000      3.000      3.000      1.000      2.000      2.000      5.000      5.000      2.000      3.000      2.000      3.000      4.000      1.000      3.000      2.000      4.000      2.000      2.000      3.000      3.000      5.000      3.000      3.000      3.000      3.000      2.000      4.000      4.000      2.000      4.000      4.000      4.000      3.000      4.000      2.000      3.000      1.000      3.000      5.000      1.000      4.000 17075      0.249      0.359     -1.138      0.350     -1.306      0.344     -0.833      0.467     -1.335      0.337      0.708      0.278     -0.744      0.456
     5.000      1.000      1.000      5.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      1.000      4.000      1.000      5.000      5.000      5.000      1.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      2.000      4.000      5.000      4.000      4.000      2.000      2.000 17145      1.380      0.359      0.074      0.350      0.024      0.344      0.626      0.467      0.322      0.337      1.504      0.278      0.224      0.456
     4.000      3.000      4.000      3.000      2.000      1.000      1.000      3.000      2.000      2.000      2.000      4.000      4.000      3.000      2.000      3.000      2.000      1.000      3.000      2.000      4.000      3.000      4.000      5.000      4.000      5.000      3.000      4.000      4.000      3.000      5.000      3.000      4.000      5.000      3.000      2.000      5.000      4.000      3.000      1.000      4.000      4.000      5.000      3.000      4.000      3.000      5.000      5.000      4.000      3.000      2.000      1.000      2.000      3.000      2.000      1.000      3.000      4.000      4.000      5.000      3.000      4.000      4.000      5.000      3.000 17216     -0.756      0.359     -0.616      0.350      0.466      0.344     -1.075      0.467      0.502      0.337     -0.845      0.278      0.123      0.456
