     3.000      1.000      2.000      1.000      3.000      1.000      3.000      1.000      3.000      2.000      1.000      1.000      4.000      4.000      4.000      5.000      5.000      3.000      5.000      4.000      4.000      5.000      2.000      5.000      5.000      2.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000      3.000      5.000      5.000      2.000      5.000      4.000      3.000      1.000      3.000      1.000      2.000      3.000      1.000      3.000      2.000      2.000      4.000      5.000 49789     -1.052      0.361     -1.501      0.443     -0.165      0.390      0.561      0.501      0.631      0.341     -0.817      0.313      0.033      0.518
     3.000      2.000      4.000      1.000      3.000      2.000      3.000      2.000      3.000      2.000      3.000      2.000      3.000      4.000      3.000      4.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      3.000      4.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      3.000      3.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000      4.000      3.000      4.000      3.000      4.000 52555     -0.711      0.361     -0.752      0.443     -0.367      0.390     -0.249      0.501     -0.108      0.341     -0.596      0.313     -0.293      0.518
     3.000      2.000      3.000      2.000      3.000      3.000      2.000      3.000      2.000      2.000      3.000      3.000      2.000      3.000      4.000      3.000      3.000      4.000      3.000      4.000      3.000      4.000      3.000      3.000      4.000      3.000      2.000      3.000      3.000      2.000      3.000      4.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      3.000      4.000      2.000      3.000      2.000      3.000      3.000      3.000      4.000      2.000      3.000      4.000 61796     -1.067      0.361     -0.392      0.443     -0.835      0.390     -0.878      0.501     -0.786      0.341     -0.161      0.313     -0.552      0.518
     3.000      1.000      2.000      4.000      3.000      1.000      3.000      2.000      1.000      1.000      3.000      1.000      2.000      4.000      3.000      5.000      4.000      5.000      3.000      4.000      4.000      5.000      3.000      4.000      5.000      5.000      3.000      3.000      5.000      4.000      5.000      5.000      2.000      5.000      3.000      4.000      5.000      4.000      5.000      2.000      2.000      2.000      3.000      2.000      1.000      2.000      5.000      4.000      5.000      3.000      4.000 56942     -0.951      0.361     -0.966      0.443      0.417      0.390     -0.039      0.501      0.449      0.341     -0.875      0.313      0.781      0.518
     2.000      4.000      4.000      5.000      5.000      2.000      4.000      3.000      2.000      2.000      2.000      1.000      3.000      2.000      4.000      5.000      2.000      2.000      4.000      3.000      5.000      1.000      1.000      5.000      3.000      3.000      2.000      3.000      2.000      3.000      3.000      3.000      2.000      4.000      3.000      2.000      4.000      2.000      2.000      2.000      3.000      4.000      2.000      3.000      5.000      1.000      3.000      4.000      1.000      3.000      2.000 55531      0.731      0.361     -1.318      0.443     -1.689      0.390     -1.180      0.501     -1.108      0.341     -0.002      0.313     -0.239      0.518
     4.000      5.000      3.000      2.000      4.000      4.000      3.000      5.000      2.000      2.000      4.000      5.000      3.000      5.000      2.000      3.000      3.000      2.000      2.000      1.000      2.000      3.000      2.000      3.000      1.000      3.000      5.000      3.000      3.000      2.000      1.000      2.000      4.000      2.000      1.000      1.000      3.000      1.000      5.000      4.000      2.000      3.000      4.000      2.000      4.000      5.000      1.000      2.000      3.000      2.000      4.000 22649     -0.624      0.361      1.034      0.443     -1.970      0.390     -1.434      0.501     -1.924      0.341      0.460      0.313     -1.143      0.518
     4.000      3.000      3.000      3.000      2.000      1.000      2.000      3.000      2.000      2.000      3.000      1.000      3.000      5.000      3.000      2.000      2.000      3.000      4.000      4.000      3.000      4.000      5.000      4.000      4.000      3.000      2.000      3.000      4.000      5.000      3.000      2.000      1.000      3.000      4.000      4.000      5.000      3.000      4.000      4.000      1.000      2.000      3.000      4.000      2.000      3.000      4.000      4.000      3.000      2.000      3.000 65088     -1.074      0.361     -0.219      0.443     -0.259      0.390     -0.272      0.501     -0.867      0.341     -0.462      0.313     -0.337      0.518
     3.000      2.000      5.000      3.000      3.000      2.000      2.000      3.000      2.000      4.000      2.000      3.000      3.000      4.000      2.000      5.000      2.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      3.000      3.000      4.000      3.000      2.000      3.000      4.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      3.000      2.000      3.000      3.000      4.000      2.000      4.000      2.000      2.000      4.000      3.000 89877     -0.494      0.361     -0.738      0.443     -1.293      0.390      0.601      0.501     -0.661      0.341     -0.009      0.313     -1.074      0.518
     3.000      3.000      4.000      4.000      4.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      4.000      4.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      2.000      3.000      4.000      3.000      4.000      3.000      3.000      4.000      4.000      4.000      3.000      4.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000 45882     -0.180      0.361     -0.452      0.443     -1.311      0.390     -0.878      0.501     -0.266      0.341     -0.084      0.313     -0.802      0.518
     2.000      3.000      2.000      4.000      4.000      4.000      2.000      2.000      3.000      2.000      2.000      3.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      3.000      5.000      4.000      4.000      5.000      5.000      5.000      2.000      4.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000 21747     -0.091      0.361     -0.354      0.443      0.128      0.390     -0.486      0.501      0.542      0.341     -0.756      0.313      0.693      0.518
