     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      4.000      2.000      2.000      2.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      2.000      2.000      2.000      2.000      2.000      2.000      4.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      4.000      2.000      2.000      4.000      4.000      2.000      2.000      2.000      2.000      2.000      4.000      3.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      2.000 27745     -1.977      0.184      1.036      0.418     -0.190      0.578     -0.548      0.587     -0.301      0.616     -0.639      0.543      1.764      0.412      0.142      0.652
     2.000      2.000      2.000      2.000      3.000      2.000      4.000      5.000      4.000      3.000      2.000      4.000      3.000      1.000      5.000      4.000      2.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      3.000      2.000      5.000      4.000      1.000      1.000      4.000      5.000      3.000      4.000      5.000      2.000      5.000      5.000      3.000      5.000      4.000      3.000      1.000      3.000      2.000      2.000      1.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      3.000 28065      0.101      0.184      1.499      0.418     -0.785      0.578      0.884      0.587      0.161      0.616      0.334      0.543     -1.411      0.412      0.392      0.652
     2.000      2.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      5.000      5.000      4.000      4.000      4.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      3.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000 28920      1.089      0.184      1.222      0.418      0.834      0.578      0.395      0.587      1.024      0.616      0.308      0.543      0.472      0.412      0.159      0.652
     2.000      2.000      1.000      4.000      4.000      2.000      4.000      4.000      2.000      4.000      4.000      3.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      2.000      5.000      4.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      5.000      2.000      5.000      4.000      2.000      2.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      1.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000 29297      0.760      0.184      0.674      0.418      0.086      0.578      0.431      0.587     -1.226      0.616      0.524      0.543     -0.186      0.412      0.751      0.652
     4.000      3.000      5.000      3.000      3.000      3.000      2.000      2.000      4.000      3.000      3.000      2.000      3.000      4.000      2.000      1.000      2.000      2.000      2.000      4.000      3.000      4.000      4.000      5.000      5.000      4.000      4.000      4.000      4.000      3.000      2.000      4.000      5.000      4.000      4.000      2.000      5.000      4.000      3.000      2.000      4.000      4.000      3.000      4.000      2.000      1.000      5.000      5.000      4.000      3.000      2.000      2.000      1.000      1.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      2.000      4.000      5.000      5.000 29910     -0.249      0.184     -0.361      0.418     -1.373      0.578      0.202      0.587      0.413      0.616     -0.410      0.543     -1.222      0.412      1.130      0.652
     1.000      2.000      3.000      3.000      2.000      4.000      3.000      3.000      3.000      3.000      4.000      3.000      3.000      4.000      3.000      4.000      5.000      4.000      4.000      3.000      1.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      4.000      3.000      3.000      3.000      2.000      4.000      4.000      2.000      2.000      4.000      4.000      4.000      4.000      3.000      3.000      3.000      2.000      3.000      3.000      2.000      3.000      2.000      3.000      3.000      2.000      2.000      1.000      1.000      3.000      4.000      4.000      1.000      1.000      1.000 30740     -1.611      0.184      1.649      0.418      0.867      0.578     -0.524      0.587      0.425      0.616      1.123      0.543     -0.104      0.412      0.795      0.652
     4.000      5.000      4.000      2.000      2.000      2.000      1.000      2.000      2.000      1.000      4.000      4.000      4.000      5.000      2.000      1.000      3.000      2.000      2.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      5.000      5.000      1.000      5.000      3.000      2.000      2.000      4.000      5.000      5.000      5.000      4.000      2.000      4.000      5.000      5.000      5.000      1.000      1.000      2.000      1.000      1.000      1.000      1.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000 30876      0.257      0.184     -1.340      0.418     -0.118      0.578      0.386      0.587      0.015      0.616      0.597      0.543     -1.538      0.412      0.618      0.652
     4.000      2.000      5.000      4.000      2.000      4.000      2.000      3.000      2.000      4.000      4.000      3.000      5.000      2.000      1.000      3.000      2.000      1.000      4.000      2.000      4.000      2.000      5.000      3.000      5.000      2.000      3.000      4.000      2.000      5.000      1.000      5.000      3.000      4.000      1.000      4.000      4.000      2.000      1.000      4.000      2.000      4.000      4.000      2.000      5.000      2.000      1.000      4.000      3.000      5.000      5.000      2.000      3.000      2.000      5.000      4.000      5.000      5.000      4.000      3.000      4.000      2.000      5.000      2.000      4.000 31452     -0.927      0.184     -1.125      0.418      0.041      0.578      0.324      0.587     -0.475      0.616      0.530      0.543      1.714      0.412      0.900      0.652
     4.000      3.000      3.000      2.000      3.000      2.000      3.000      4.000      4.000      3.000      2.000      3.000      3.000      3.000      4.000      3.000      2.000      3.000      3.000      4.000      3.000      4.000      4.000      3.000      3.000      4.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      2.000      3.000      4.000      2.000      3.000      4.000      4.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      3.000 31593     -0.684      0.184      0.710      0.418     -0.559      0.578      0.061      0.587     -0.414      0.616     -0.474      0.543     -0.542      0.412     -0.454      0.652
     5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      1.000      4.000      4.000      5.000      2.000      2.000      5.000      2.000      4.000      4.000      5.000      4.000      5.000      4.000      4.000      3.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      1.000      4.000      4.000      5.000      5.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      4.000      4.000      2.000      3.000      2.000      2.000      1.000      4.000      2.000      4.000      4.000      4.000      4.000      4.000 32286     -0.256      0.184      0.035      0.418      0.354      0.578      0.989      0.587      2.748      0.616     -5.013      0.543     -0.827      0.412     -0.598      0.652
     4.000      5.000      3.000      2.000      2.000      3.000      2.000      1.000      2.000      3.000      5.000      5.000      4.000      3.000      3.000      2.000      3.000      2.000      2.000      1.000      3.000      2.000      4.000      4.000      5.000      4.000      5.000      4.000      3.000      3.000      4.000      5.000      3.000      4.000      3.000      1.000      4.000      3.000      3.000      1.000      4.000      4.000      4.000      4.000      4.000      1.000      5.000      3.000      2.000      3.000      1.000      1.000      2.000      3.000      2.000      3.000      2.000      4.000      3.000      4.000      5.000      4.000      5.000      5.000      5.000 32515     -0.354      0.184     -1.427      0.418      0.513      0.578     -0.419      0.587      0.335      0.616      0.458      0.543     -0.194      0.412      0.059      0.652
     3.000      2.000      2.000      1.000      3.000      2.000      2.000      5.000      5.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      2.000      4.000      3.000      4.000      5.000      5.000      5.000      4.000      3.000      4.000      5.000      5.000      4.000      3.000      5.000      4.000      3.000      2.000      5.000      2.000      4.000      4.000      4.000      4.000      5.000      4.000      2.000      4.000      3.000      4.000      5.000      5.000      4.000      2.000      1.000      4.000      2.000      3.000      2.000      4.000      2.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000 32948      0.496      0.184      0.458      0.418      0.528      0.578      0.568      0.587     -0.994      0.616     -0.718      0.543     -0.822      0.412     -0.751      0.652
     4.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      3.000      4.000      4.000      4.000      2.000      4.000      3.000      4.000      3.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      3.000      1.000      4.000      3.000      4.000      4.000      4.000      2.000      2.000      2.000      2.000      4.000      2.000      4.000      4.000      5.000      4.000          *      4.000      5.000      5.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000 33164      0.445      0.184      0.413      0.420      0.152      0.580     -1.158      0.594     -1.367      0.618     -1.749      0.543      0.114      0.414      0.030      0.652
     2.000      2.000      2.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      2.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000 34213      1.600      0.184      0.444      0.418     -0.031      0.578      0.342      0.587     -0.292      0.616      0.302      0.543      0.901      0.412     -0.017      0.652
     3.000      2.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      3.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      4.000      4.000      5.000      4.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      3.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000 34285      1.350      0.184      0.325      0.418     -0.071      0.578     -0.343      0.587      0.306      0.616     -0.138      0.543      0.919      0.412      0.259      0.652
     4.000      3.000      3.000      2.000      3.000      5.000      3.000      5.000      1.000      3.000      4.000      4.000      3.000      3.000      4.000      5.000      3.000      2.000      3.000      3.000      2.000      4.000      3.000      4.000      4.000      4.000      4.000      2.000      2.000      2.000      2.000      3.000      2.000      4.000      2.000      2.000      2.000      2.000      5.000      4.000      4.000      2.000      1.000      3.000      5.000      3.000      3.000      2.000      2.000      3.000      2.000      3.000      5.000      2.000      1.000      2.000      3.000      3.000      3.000      4.000      3.000      3.000      2.000      4.000      2.000 34935     -1.114      0.184      0.428      0.418      1.069      0.578     -0.890      0.587     -0.776      0.616     -1.256      0.543     -0.025      0.412     -0.876      0.652
     2.000      3.000      1.000      2.000      4.000      5.000      4.000      5.000      4.000      2.000      3.000      3.000      2.000      2.000      3.000      2.000      4.000      3.000      3.000      4.000      2.000      3.000      2.000      2.000      2.000      2.000      4.000      5.000      3.000      3.000      3.000      1.000      3.000      2.000      4.000      3.000      2.000      4.000      2.000      5.000      5.000      3.000      2.000      3.000      4.000      2.000      2.000      3.000      3.000      2.000      4.000      4.000      3.000      4.000      4.000      4.000      1.000      3.000      2.000      5.000      5.000      4.000      5.000      3.000      3.000 35456     -0.595      0.184      0.721      0.418     -1.400      0.578     -1.889      0.587     -0.414      0.616     -0.845      0.543      0.259      0.412     -1.127      0.652
     5.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      3.000      5.000      1.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      3.000      5.000      5.000      5.000      4.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000 36326      1.547      0.184      1.117      0.418      1.048      0.578     -0.835      0.587      0.178      0.616      0.382      0.543      0.124      0.412     -0.220      0.652
     5.000      5.000      4.000      2.000      3.000      3.000      2.000      2.000      2.000      2.000      4.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      2.000      4.000      4.000      2.000      3.000      4.000      4.000      4.000      2.000      5.000      1.000      2.000      3.000      4.000      3.000      1.000      2.000      5.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      2.000      3.000      2.000      3.000      3.000 36339     -0.862      0.184     -0.301      0.418      0.411      0.578      0.594      0.587      0.314      0.616     -0.252      0.543     -0.282      0.412     -0.126      0.652
     4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      2.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      3.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 36351      1.348      0.184     -0.546      0.418      0.229      0.578     -0.648      0.587      0.338      0.616      0.766      0.543      0.652      0.412      0.257      0.652
     4.000      4.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      2.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      1.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000 36396      1.566      0.184      0.336      0.418     -0.165      0.578     -0.432      0.587      0.495      0.616     -0.153      0.543      0.293      0.412      0.348      0.652
     4.000      4.000      3.000      2.000      2.000      2.000      3.000      1.000      2.000      3.000      4.000      5.000      3.000      4.000      3.000      1.000      3.000      3.000      3.000      3.000      4.000      5.000      2.000      4.000      4.000      4.000      4.000      3.000      3.000      2.000      3.000      3.000      5.000      2.000      4.000      2.000      3.000      3.000      2.000      3.000      4.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      4.000      1.000      2.000      2.000      1.000      2.000      3.000      5.000      3.000      3.000      2.000      4.000      4.000      5.000      5.000 37074     -0.625      0.184     -0.927      0.418      0.850      0.578     -0.681      0.587     -0.830      0.616     -0.262      0.543     -0.291      0.412      0.574      0.652
     4.000      4.000      3.000      4.000      2.000      2.000      2.000      2.000      2.000      4.000      2.000      4.000      4.000      2.000      4.000      4.000      2.000      4.000      3.000      4.000      2.000      3.000      2.000      4.000      2.000      3.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      2.000      3.000      4.000      4.000      4.000      2.000      4.000      2.000      3.000      4.000      3.000      4.000      2.000      4.000      3.000      2.000      3.000      2.000      3.000      4.000      4.000      4.000      3.000      4.000      3.000      3.000      4.000 37264     -0.711      0.184      0.729      0.418      0.286      0.578     -0.370      0.587     -0.419      0.616      0.327      0.543     -0.545      0.412      0.332      0.652
     5.000      5.000      5.000      2.000      1.000      1.000      2.000      4.000      3.000      3.000      3.000      4.000      4.000      3.000      2.000      2.000      3.000      2.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      3.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      2.000      4.000      4.000      2.000      4.000      5.000      3.000      2.000      3.000      4.000      3.000      4.000      5.000      4.000      5.000      1.000      2.000      4.000      3.000      2.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000 38418     -0.135      0.184     -0.604      0.418     -0.184      0.578      0.003      0.587     -0.219      0.616     -0.674      0.543     -0.723      0.412      0.815      0.652
     5.000      3.000      2.000      5.000      3.000      1.000      3.000      5.000      2.000      4.000      1.000      4.000      4.000      4.000      5.000      2.000      1.000      5.000      5.000      5.000      4.000      3.000      3.000      2.000      4.000      2.000      2.000      5.000      4.000      4.000      2.000      3.000      2.000      3.000      1.000      1.000      5.000      5.000      1.000      1.000      5.000      4.000      4.000      4.000      3.000      4.000      4.000      5.000      5.000      4.000      1.000      1.000      3.000      1.000      1.000      1.000      1.000      4.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000 38471     -0.251      0.184      1.804      0.418     -0.319      0.578     -1.636      0.587     -1.408      0.616      0.553      0.543     -2.725      0.412      0.834      0.652
     3.000      3.000      4.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      4.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      2.000      1.000      3.000      4.000      5.000      2.000      4.000      3.000      2.000      2.000      2.000      4.000      4.000      3.000      2.000      2.000      5.000      4.000      3.000      2.000      4.000      4.000      3.000      3.000      3.000      2.000      3.000      4.000      3.000      4.000      3.000      3.000      1.000      2.000      2.000      3.000      2.000      2.000      3.000      2.000      4.000      3.000      3.000      4.000      4.000 38564     -1.305      0.184      0.050      0.418     -0.437      0.578      0.284      0.587      0.582      0.616      0.432      0.543     -0.117      0.412      0.740      0.652
     4.000      5.000      4.000      1.000      3.000      2.000      4.000      2.000      1.000      2.000      1.000      4.000      2.000      4.000      3.000      1.000      2.000      4.000      3.000      4.000      4.000      2.000      5.000      4.000      3.000      5.000      4.000      4.000      4.000      3.000      2.000      4.000      5.000      3.000      4.000      2.000      5.000      5.000      2.000      1.000      2.000      5.000      1.000      3.000      4.000      3.000      5.000      3.000      2.000      4.000      3.000          *      1.000      2.000      3.000      1.000      2.000      4.000      4.000          *      4.000      2.000      4.000      5.000      4.000 38660     -0.468      0.190     -0.010      0.420     -1.018      0.580      1.132      0.606      0.060      0.643     -0.747      0.543     -1.016      0.417      1.106      0.663
     1.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 38906      1.714      0.184      0.806      0.418      1.031      0.578      0.089      0.587     -0.622      0.616      0.925      0.543      0.805      0.412      0.135      0.652
     3.000      4.000      1.000      2.000      5.000      1.000      5.000      1.000      4.000      2.000      1.000      4.000      1.000      2.000      3.000      4.000      4.000      2.000      4.000      1.000      1.000      5.000      2.000      1.000      4.000      1.000      3.000      4.000      3.000      3.000      1.000      2.000      3.000      3.000      2.000      2.000      2.000      4.000      4.000      5.000      3.000      1.000      4.000      2.000      4.000      3.000      4.000      4.000      4.000      2.000      5.000      2.000      4.000      3.000      3.000      1.000      4.000      4.000      3.000      5.000      2.000      4.000      3.000      3.000      1.000 38927     -1.010      0.184      0.298      0.418     -0.917      0.578     -2.758      0.587     -3.070      0.616     -0.714      0.543      0.222      0.412      0.114      0.652
     5.000      5.000      5.000      3.000      3.000      5.000      1.000      1.000      2.000      2.000      5.000      4.000      5.000      2.000      2.000      1.000      1.000      2.000      1.000      5.000      5.000      5.000      2.000      3.000      4.000      4.000      4.000      5.000      1.000      4.000      4.000      3.000      3.000      5.000      5.000      1.000      5.000      4.000      2.000      1.000      3.000      2.000      3.000      4.000          *      1.000      5.000      5.000          *      1.000      3.000      1.000      3.000      5.000      2.000          *      2.000      5.000          *      3.000      5.000      5.000      5.000      5.000      5.000 38985      0.056      0.188     -2.608      0.421     -0.344      0.587     -1.424      0.593      0.564      0.623     -1.404      0.559     -0.094      0.439     -0.387      0.658
     4.000      5.000      4.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000      4.000      5.000      4.000      5.000      2.000      1.000      2.000      1.000      2.000      1.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      1.000      4.000      5.000      2.000      1.000      4.000      5.000      4.000      5.000      4.000      1.000      4.000      5.000      4.000      5.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000 39052      0.129      0.184     -1.880      0.418      0.068      0.578      0.081      0.587     -0.488      0.616      0.657      0.543     -1.097      0.412      0.218      0.652
     4.000      4.000      4.000      3.000      3.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      3.000      4.000      5.000      4.000      4.000      5.000      5.000      3.000      4.000      4.000      4.000      2.000      2.000      4.000      3.000      4.000      4.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      3.000      4.000      5.000      5.000      3.000      5.000      5.000      5.000      4.000      4.000      4.000      3.000      2.000      3.000      4.000      3.000      4.000      5.000      5.000      5.000      5.000 39130      0.495      0.184      1.167      0.418      1.225      0.578     -1.328      0.587      2.042      0.616      0.800      0.543     -0.010      0.412      0.479      0.652
     4.000      3.000      4.000      2.000      2.000      2.000      4.000      5.000      2.000      3.000      4.000      4.000      4.000      4.000      3.000      2.000      3.000      2.000      2.000      2.000      3.000      4.000      3.000      3.000      4.000      4.000      4.000      5.000      4.000      4.000      2.000      3.000      3.000      4.000      5.000      4.000      4.000      3.000      2.000      4.000      2.000      4.000      5.000      2.000      3.000      2.000      4.000      3.000      3.000      3.000      1.000      2.000      1.000      3.000      4.000      2.000      4.000      4.000      3.000      4.000      4.000      5.000      2.000      3.000      3.000 39182     -0.539      0.184     -0.422      0.418      0.372      0.578     -0.022      0.587      0.004      0.616     -0.272      0.543     -0.010      0.412     -0.606      0.652
     4.000      4.000      5.000      3.000      1.000      2.000      2.000      2.000      1.000      2.000      3.000      5.000      3.000      4.000      1.000      2.000      1.000      1.000      2.000      3.000      3.000      4.000      4.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      3.000      2.000      4.000      4.000      4.000      4.000      2.000      2.000      5.000      4.000      3.000      4.000      3.000      3.000      2.000      4.000      5.000      4.000      2.000      3.000      4.000      2.000      3.000      4.000      2.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000 39307     -0.166      0.184     -1.736      0.418     -0.654      0.578      0.275      0.587     -0.045      0.616      0.077      0.543      0.314      0.412      0.466      0.652
     2.000      5.000      4.000      2.000      2.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      2.000      2.000      1.000      4.000      2.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      2.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      2.000      4.000      5.000      4.000      5.000      5.000      4.000      4.000      4.000      2.000      2.000      2.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000 39389      0.979      0.184      0.938      0.418      1.615      0.578     -0.548      0.587      0.675      0.616      0.281      0.543     -0.993      0.412      0.127      0.652
     1.000      2.000      3.000      2.000      3.000      1.000      2.000      1.000      3.000      5.000      3.000      1.000      2.000      3.000      1.000      3.000      5.000      1.000      3.000      5.000      2.000      5.000      3.000      5.000      4.000      2.000      4.000      2.000      1.000      2.000      3.000      5.000      3.000      1.000      2.000      5.000      1.000      1.000      1.000      3.000      1.000      3.000      4.000      2.000      3.000      1.000      3.000      4.000      2.000      4.000      1.000      1.000      2.000      3.000      2.000      1.000      3.000      4.000      3.000      3.000      1.000      1.000      2.000      5.000      1.000 39397     -1.895      0.184      0.309      0.418     -0.154      0.578     -0.142      0.587     -2.126      0.616      0.693      0.543      0.679      0.412      1.171      0.652
     4.000      3.000      4.000      4.000      2.000      1.000      2.000      4.000      4.000      5.000      3.000      3.000      3.000      3.000      2.000      4.000      3.000      2.000      2.000      2.000      2.000      1.000      1.000      1.000      1.000      3.000      2.000      2.000      3.000      1.000      4.000      2.000      3.000      3.000      3.000      3.000      2.000      1.000      5.000      5.000      2.000      3.000      3.000      4.000      2.000      3.000      2.000      3.000      3.000      3.000      5.000      4.000      3.000      3.000      3.000      4.000      5.000      1.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000 39425     -1.975      0.184      0.824      0.418      0.719      0.578     -0.200      0.587      1.285      0.616      0.313      0.543      1.570      0.412     -0.517      0.652
     4.000      5.000      3.000      2.000      1.000      3.000      2.000      2.000      1.000      3.000      4.000      5.000      4.000      3.000      2.000      2.000      1.000      2.000      1.000      3.000      4.000      5.000      3.000      4.000      5.000      3.000      2.000      1.000      2.000      4.000      4.000      5.000      3.000      3.000      5.000      2.000      3.000      5.000      2.000      1.000      5.000      2.000      4.000      5.000      3.000      2.000      5.000      4.000      3.000      4.000      1.000      2.000      2.000      1.000      3.000      2.000      1.000      4.000      3.000      4.000      5.000      4.000      5.000      3.000      4.000 39545     -0.497      0.184     -1.112      0.418     -0.015      0.578     -0.973      0.587      0.227      0.616      0.345      0.543     -0.843      0.412      0.763      0.652
     4.000      4.000      4.000      3.000      4.000      4.000      5.000      5.000      3.000      5.000      4.000      3.000      4.000      4.000      5.000      5.000      4.000      4.000      3.000      4.000      4.000      3.000      4.000      5.000      4.000      4.000      4.000      5.000      4.000      3.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 39579      1.118      0.184      0.596      0.418      0.046      0.578     -0.902      0.587      0.458      0.616      0.744      0.543     -0.267      0.412     -0.471      0.652
     4.000      3.000      5.000      2.000      2.000      1.000      1.000      2.000      1.000      3.000      4.000      5.000      3.000      4.000      3.000      2.000      1.000      1.000      2.000      2.000      3.000      4.000      4.000      5.000      3.000      4.000      3.000      4.000      5.000      4.000      5.000      3.000      4.000      5.000      4.000      1.000      4.000      5.000      3.000      2.000      5.000      3.000      4.000      5.000      4.000      1.000      3.000      4.000      5.000      3.000      2.000      1.000      2.000      1.000      2.000      1.000      3.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      3.000 39907     -0.165      0.184     -1.114      0.418      0.113      0.578     -0.339      0.587     -0.240      0.616      0.214      0.543     -1.220      0.412     -0.358      0.652
     1.000      1.000      3.000      2.000      3.000      2.000      2.000      2.000      4.000      2.000      3.000      3.000      4.000      2.000      3.000      2.000      2.000      3.000      2.000      3.000      4.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      2.000      4.000      3.000      3.000      5.000      1.000      2.000      3.000      4.000      4.000      4.000      4.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000 40230      0.480      0.184     -1.099      0.418     -1.530      0.578      1.713      0.587     -2.258      0.616      0.768      0.543      1.827      0.412     -0.102      0.652
     5.000      5.000      5.000      1.000      1.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      4.000      1.000      3.000      3.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      2.000      3.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      4.000      5.000      2.000      2.000      2.000      1.000      2.000      1.000      4.000      3.000      2.000      3.000      3.000      2.000      3.000      4.000      2.000      2.000      3.000      4.000      2.000      4.000      4.000      3.000 40354     -1.566      0.184      0.808      0.418      3.625      0.578      0.084      0.587      0.447      0.616      0.240      0.543      0.184      0.412      0.460      0.652
